,# of trees,feature,%,std,median,mean,depth,node #,# samples (mean),# samples (median)
478,76,Depth_GEBCO,15.2,2107.5277795093257,-756.5,-1963.842105263158,7,120,15.125,9.0
479,73,WOA_TEMP_K,14.6,2.5070204253906185,25.832421875000023,25.776368608866672,7,120,15.125,9.0
480,56,WOA_Nitrate,11.200000000000001,1.383583147821456,0.13887712359428406,0.7154629940133808,7,120,15.125,9.0
483,55,WOA_Nitrate,11.0,1.641808877575994,0.20025569200515747,0.9696891174059022,7,121,15.796296296296296,9.5
484,54,WOA_TEMP_K,10.8,2.580253594899049,25.527246093750023,25.036100712528945,7,121,15.796296296296296,9.5
481,332,WOA_Salinity,66.4,15.432643417318145,-2.0,6.081998980188945,7,121,15.796296296296296,9.5
482,59,Depth_GEBCO,11.799999999999999,2054.108980442845,-361.0,-1935.1694915254238,7,121,15.796296296296296,9.5
485,321,WOA_Salinity,64.2,15.048788245558528,-2.0,5.558454139210354,7,122,9.789473684210526,6.0
486,64,WOA_TEMP_K,12.8,1.9627072674047317,25.579614257812523,25.455950355529808,7,122,9.789473684210526,6.0
487,58,Depth_GEBCO,11.600000000000001,2021.187318694999,-361.0,-1807.655172413793,7,122,9.789473684210526,6.0
488,57,WOA_Nitrate,11.4,1.3734067708351025,0.22321292757987976,0.8779960169146458,7,122,9.789473684210526,6.0
489,351,WOA_Salinity,70.19999999999999,14.803545900708423,-2.0,5.1689619841399015,7,123,21.4,6.0
490,56,WOA_TEMP_K,11.200000000000001,2.1603787887468067,26.05787048339846,25.99921515328546,7,123,21.4,6.0
491,48,WOA_Nitrate,9.6,2.4215235236179353,0.21488746255636215,1.4907221442311613,7,123,21.4,6.0
492,45,Depth_GEBCO,9.0,1978.356957812531,-3182.5,-2456.4444444444443,7,123,21.4,6.0
496,48,WOA_Nitrate,9.6,1.7808275104429194,0.21800558269023895,0.9565331717409814,7,124,10.729166666666666,6.0
493,341,WOA_Salinity,68.2,14.273891238511068,-2.0,4.450523812749868,7,124,10.729166666666666,6.0
494,61,Depth_GEBCO,12.2,1973.3188218179503,-157.5,-1788.049180327869,7,124,10.729166666666666,6.0
495,50,WOA_TEMP_K,10.0,1.8247477167501647,26.632791137695335,26.476723022460956,7,124,10.729166666666666,6.0
499,37,WOA_TEMP_K,7.3999999999999995,2.4282515530187316,26.374047851562523,25.95112370671455,7,125,14.142857142857142,6.0
500,35,WOA_Nitrate,7.000000000000001,1.157966680270591,0.27340027689933777,0.7766504569245236,7,125,14.142857142857142,6.0
497,387,WOA_Salinity,77.4,14.845523193023528,-2.0,5.086000536147322,7,125,14.142857142857142,6.0
498,41,Depth_GEBCO,8.200000000000001,2053.8207846715304,-140.5,-1907.8536585365853,7,125,14.142857142857142,6.0
502,54,Depth_GEBCO,10.8,1781.7872729877133,-311.25,-1642.8796296296296,7,126,10.4,4.0
503,48,WOA_TEMP_K,9.6,2.2543530951310204,26.130395507812523,25.512167231241886,7,126,10.4,4.0
501,368,WOA_Salinity,73.6,13.906804296406682,-2.0,4.063993588737819,7,126,10.4,4.0
504,30,WOA_Nitrate,6.0,1.558183942250148,0.31412580609321594,1.070419827848673,7,126,10.4,4.0
